smiles,quantum_yield
CCOc1ccc(/N=N\c2ccc(OCC)cc2Cl)c(Cl)c1,0.5166091954022989
CCOc1ccc(/N=N/c2ccc(OCC)cc2Cl)c(Cl)c1,0.266
O=C(O)c1cc(-c2cn(-c3cccc4ccccc34)nn2)cc(C(=O)O)c1/N=N/c1c(C(=O)O)cc(-c2cn(-c3cccc4ccccc34)nn2)cc1C(=O)O,0.0
CCOC(=O)c1ccc(/N=N\c2ccc(C(=O)OCC)cc2C(C)(C)c2cccc(N)c2O)c(C(C)(C)c2cccc(N)c2O)c1,0.49966
CC(=O)Nc1cc(N(C)C)cc(NC(C)=O)c1/N=N\c1c(NC(C)=O)cc(N(C)C)cc1NC(C)=O,0.5388484848484849
O=C(c1ccccc1/N=N\c1ccccc1C(=O)C(F)(F)F)C(F)(F)F,0.58956
C#Cc1ccc(/N=N\c2ccc([N+](C)(C)C)cc2)cc1,0.5338383838383838
CCc1ccc(/N=N/c2ccc(C)cc2)cc1,0.1824090909090908
O=[N+]([O-])c1ccc(/N=N\c2ccc([N+](=O)[O-])cc2-c2cn(-c3ccccc3)nn2)c(-c2cn(-c3ccccc3)nn2)c1,0.4294099999999999
CCOc1cc(-c2cn(-c3cccc4ccccc34)nn2)ccc1/N=N\c1ccc(-c2cn(-c3cccc4ccccc34)nn2)cc1OCC,0.58125
O=C(c1cc(NCc2ccccn2)ccc1/N=N/c1ccc(NCc2ccccn2)cc1C(=O)C(F)(F)F)C(F)(F)F,0.0
CCOc1cc(C(=O)C(F)(F)F)cc(OCC)c1/N=N\c1c(OCC)cc(C(=O)C(F)(F)F)cc1OCC,0.3663434343434343
O=C(O)c1cc(OCc2ccccc2)c(/N=N\c2c(OCc3ccccc3)cc(C(=O)O)cc2OCc2ccccc2)c(OCc2ccccc2)c1,0.4289489795918367
CN1CCN(c2cc(C(C)(C)C)ccc2/N=N\c2ccc(C(C)(C)C)cc2N2CCN(C)CC2)CC1,0.582
CC(C)Cc1cccc(N)c1Oc1cc(O)ccc1/N=N/c1ccc(O)cc1Oc1c(N)cccc1CC(C)C,0.1338571428571428
CCN(CC)c1ccc(/N=N\c2ccc(N(CC)CC)cc2Oc2c(N)cccc2C(C)C)c(Oc2c(N)cccc2C(C)C)c1,0.47147
O=C(c1cc(-c2cn(-c3ccc4cc5ccccc5cc4c3)nn2)ccc1/N=N/c1ccc(-c2cn(-c3ccc4cc5ccccc5cc4c3)nn2)cc1C(=O)C(F)(F)F)C(F)(F)F,0.0546666666666666
CCN(CC)c1cc(C(=O)C(F)(F)F)cc(N(CC)CC)c1/N=N/c1c(N(CC)CC)cc(C(=O)C(F)(F)F)cc1N(CC)CC,0.3591410256410256
Cc1ccc(/N=N/c2ccc(C)cc2-c2cn(-c3ccc4cc5ccccc5cc4c3)nn2)c(-c2cn(-c3ccc4cc5ccccc5cc4c3)nn2)c1,0.0
O=C(c1ccc(/N=N\c2ccc(C(=O)C(F)(F)F)cc2-c2cn(-c3ccccc3)nn2)c(-c2cn(-c3ccccc3)nn2)c1)C(F)(F)F,0.51716
CC(C)c1ccc(/N=N/c2ccc(C(C)C)cc2C(=O)C(F)(F)F)c(C(=O)C(F)(F)F)c1,0.3744249999999999
CCOc1cc(C(=O)C(F)(F)F)cc(OCC)c1/N=N/c1c(OCC)cc(C(=O)C(F)(F)F)cc1OCC,0.27375
